ARQ,NEURONS,SIZE,WEIGHTS,ACC1,ACC2,ACC3,ACC4,ACC5,ACC_M,ACC_DP
ARQ16,16,349,513,0.843976616859436,0.8720467686653137,0.8505263328552246,0.9104093313217163,0.882573127746582,0.8719064712524414,0.023805269971489906
ARQ16,16,400,513,0.8569411635398865,0.8604705929756165,0.7543529272079468,0.8355293869972229,0.8108235001564026,0.8236234664916993,0.038914721459150314
ARQ32,32,49,995,0.4327485263347626,0.6257309913635254,0.6549707651138306,0.35672515630722046,0.6081871390342712,0.5356725215911865,0.11850441247224808
ARQ32,32,100,995,0.8117647171020508,0.8078823685646057,0.8048235177993774,0.6843529343605042,0.6294117569923401,0.7476469993591308,0.07615017890930176
ARQ32,32,149,995,0.854736864566803,0.6257309913635254,0.6299415230751038,0.74210524559021,0.8830409646034241,0.7471110820770264,0.10821010172367096
ARQ32,32,200,995,0.8659999966621399,0.794705867767334,0.794705867767334,0.8435294032096863,0.7935293912887573,0.8184941291809082,0.03045840747654438
ARQ32,32,249,995,0.7739181518554688,0.8360233902931213,0.8976607918739319,0.6271345019340515,0.894619882106781,0.8058712959289551,0.10017845779657364
ARQ32,32,300,995,0.8214117884635925,0.7755293846130371,0.6435294151306152,0.6294117569923401,0.7577646970748901,0.7255293846130371,0.07575637847185135
ARQ32,32,349,995,0.6254971027374268,0.6776608228683472,0.8963742852210999,0.910292387008667,0.6835087537765503,0.758666706085205,0.1199154183268547
ARQ32,32,400,995,0.8451764583587646,0.8769412040710449,0.7863529324531555,0.8451764583587646,0.7360000014305115,0.8179293632507324,0.05035215616226196
ARQ64,64,49,1989,0.5964912176132202,0.5263158082962036,0.3801169693470001,0.5380116701126099,0.4035087823867798,0.4888888359069824,0.08308210223913193
ARQ64,64,100,1989,0.8591764569282532,0.8570588231086731,0.720235288143158,0.6294117569923401,0.777647078037262,0.7687058448791504,0.08697512745857239
ARQ64,64,149,1989,0.9180117249488831,0.8073683977127075,0.9021052718162537,0.7865496873855591,0.8211696147918701,0.8470409393310547,0.05286087095737457
ARQ64,64,200,1989,0.8458823561668396,0.7364705801010132,0.8829411864280701,0.7945882081985474,0.8228235244750977,0.8165411949157715,0.049401551485061646
ARQ64,64,249,1989,0.8391813039779663,0.8600000143051147,0.9072514772415161,0.9032748341560364,0.8994151949882507,0.8818245887756347,0.02724272757768631
ARQ64,64,300,1989,0.6285882592201233,0.8685882091522217,0.9123529195785522,0.9039999842643738,0.8788235187530518,0.8384705543518066,0.10614963620901108
ARQ64,64,349,1989,0.8843274712562561,0.9130994081497192,0.9225730895996094,0.8938011527061462,0.9185965061187744,0.9064795494079589,0.014839821495115757
ARQ64,64,400,1989,0.9120000004768372,0.9350588321685791,0.7927058935165405,0.907764732837677,0.9047058820724487,0.8904470443725586,0.05002257972955704
ARQ128,128,49,3977,0.3742690086364746,0.3976608216762543,0.39181286096572876,0.6257309913635254,0.46198830008506775,0.45029239654541015,0.09261208772659302
ARQ128,128,100,3977,0.8708235025405884,0.9336470365524292,0.9161176681518555,0.9307059049606323,0.9289411902427673,0.9160470962524414,0.023392625153064728
ARQ128,128,149,3977,0.8755555748939514,0.9319298267364502,0.9125146269798279,0.855204701423645,0.926432728767395,0.900327491760254,0.029928017407655716
ARQ128,128,200,3977,0.9238823652267456,0.9143529534339905,0.9112941026687622,0.9325882196426392,0.9338823556900024,0.9231999397277832,0.009194972924888134
ARQ128,128,249,3977,0.9247953295707703,0.8781286478042603,0.9364912509918213,0.9169590473175049,0.9218713641166687,0.915649127960205,0.0198306106030941
ARQ128,128,300,3977,0.8895294070243835,0.9259999990463257,0.8902353048324585,0.9167059063911438,0.9382352828979492,0.912141227722168,0.019416309893131256
ARQ128,128,349,3977,0.9354385733604431,0.918362557888031,0.9012865424156189,0.945263147354126,0.9189473390579224,0.9238595962524414,0.015205755829811096
ARQ128,128,400,3977,0.9218823313713074,0.9138823747634888,0.9284706115722656,0.9421176314353943,0.9484705924987793,0.9309646606445312,0.012738601304590702
ARQ256,256,49,7953,0.6257309913635254,0.6198830604553223,0.6023392081260681,0.6257309913635254,0.6257309913635254,0.6198830604553223,0.009059597738087177
ARQ256,256,100,7953,0.8555294275283813,0.9216470718383789,0.9222353100776672,0.8915294408798218,0.87270587682724,0.8927294731140136,0.026431230828166008
ARQ256,256,149,7953,0.9509941339492798,0.9456140398979187,0.9235087633132935,0.8974269032478333,0.9254970550537109,0.9286081314086914,0.018964627757668495
ARQ256,256,200,7953,0.9051764607429504,0.9390588402748108,0.9258823394775391,0.9321176409721375,0.9207058548927307,0.9245882987976074,0.011486121453344822
ARQ256,256,249,7953,0.9439765810966492,0.9777777791023254,0.910760223865509,0.9411696195602417,0.9409356713294983,0.9429239273071289,0.021248217672109604
ARQ256,256,300,7953,0.9551764726638794,0.9378823637962341,0.9609411954879761,0.930117666721344,0.9469411969184875,0.9462118148803711,0.011191543191671371
ARQ256,256,349,7953,0.9278362393379211,0.9773099422454834,0.9192982316017151,0.9464327692985535,0.9637426733970642,0.9469239234924316,0.021605277433991432
ARQ256,256,400,7953,0.9063529372215271,0.9663529396057129,0.9404705762863159,0.9428235292434692,0.9809411764144897,0.9473882675170898,0.025448167696595192
