ARQ,NEURONS,SIZE,WEIGHTS,ACC1,ACC2,ACC3,ACC4,ACC5,ACC_M,ACC_DP
ARQ32,32,1249,195,0.9480878114700317,0.9177675843238831,0.9515827894210815,0.9395608305931091,0.997218668460846,0.9508435249328613,0.026000428944826126
ARQ32,32,1300,195,0.9100915789604187,0.9336263537406921,0.5,0.9083333611488342,0.9769230484962463,0.8457948684692382,0.1746586263179779
ARQ32,32,1349,195,0.49957913160324097,0.9192497730255127,0.4995608329772949,0.4997072219848633,0.9854345917701721,0.6807063102722168,0.22277510166168213
ARQ32,32,1399,195,0.9668984413146973,0.8829277157783508,0.9717108607292175,0.9110704660415649,0.9116925597190857,0.9288599967956543,0.03465279936790466
ARQ32,32,1450,195,0.9871978163719177,0.5,0.9508058428764343,0.9990842342376709,0.9523809552192688,0.8778938293457031,0.1898961365222931
ARQ32,32,1500,195,0.5,0.9351282119750977,0.9778388142585754,0.9270879030227661,0.908608078956604,0.8497325897216796,0.17633302509784698
ARQ32,32,1549,195,0.8899176716804504,0.8429825901985168,0.9471363425254822,0.9631106853485107,0.9486367702484131,0.9183568000793457,0.04525064677000046
ARQ32,32,1599,195,0.9590119123458862,0.9700091481208801,0.959634006023407,0.9570539593696594,0.4995425343513489,0.8690503120422364,0.18480898439884186
ARQ32,32,1650,195,0.9491391777992249,0.4814651906490326,0.9217948913574219,0.9701281785964966,0.9410805702209473,0.8527215957641602,0.1862742006778717
ARQ32,32,1699,195,0.9788289070129395,0.9349496960639954,0.8842452168464661,0.9811344742774963,0.9992131590843201,0.9556742668151855,0.04150087386369705
ARQ32,32,1749,195,0.4989387094974518,0.9203476905822754,0.4995425343513489,0.9722415208816528,0.9535955786705017,0.7689332008361817,0.22082987427711487
ARQ32,32,1800,195,0.9789560437202454,0.5,0.9986263513565063,0.5,0.9789010882377625,0.7912967205047607,0.23795150220394135
ARQ32,32,1850,195,0.9630036354064941,0.5,0.9930219650268555,0.5,0.8481501936912537,0.7608351707458496,0.21839261054992676
ARQ64,64,50,389,0.4990842342376709,0.5494505763053894,0.5,0.5,0.5109890103340149,0.5119047641754151,0.019278690218925476
ARQ64,64,99,389,0.5,0.3369963467121124,0.9935897588729858,0.002747252816334367,0.5,0.46666669845581055,0.3199705481529236
ARQ64,64,149,389,0.9474908709526062,0.5,0.9435897469520569,0.9623076915740967,0.5,0.7706776618957519,0.22109560668468475
ARQ64,64,200,389,0.5,0.5,0.9724358916282654,0.5,0.5,0.594487190246582,0.18897435069084167
ARQ64,64,250,389,0.5,0.9065201282501221,0.5,0.9533516764640808,0.8787545561790466,0.7477252960205079,0.2036675363779068
ARQ64,64,299,389,0.9277655482292175,0.9582417607307434,0.5,0.9175274968147278,0.8663370013237,0.8339743614196777,0.16959157586097717
ARQ64,64,349,389,0.9431135654449463,0.5,0.9757692217826843,0.5,0.5,0.683776569366455,0.22531616687774658
ARQ64,64,400,389,0.5,0.9978571534156799,0.9799816608428955,0.7863553166389465,0.5,0.7528388023376464,0.21936552226543427
ARQ64,64,449,389,0.9786446690559387,0.5,0.5,0.9865567684173584,0.9981501698493958,0.7926702976226807,0.23904486000537872
