ARQ,NEURONS,SIZE,WEIGHTS,ACC1,ACC2,ACC3,ACC4,ACC5,ACC_M,ACC_DP
ARQ300,300,250,9331,0.9170588254928589,0.9398823380470276,0.9224705696105957,0.9334117770195007,0.9325882196426392,0.9290823936462402,0.008197018876671791
ARQ350,350,250,10871,0.9154117703437805,0.9331764578819275,0.9188235402107239,0.9444705843925476,0.9484705924987793,0.932070541381836,0.013243439607322216
ARQ400,400,250,12411,0.9216470718383789,0.957058846950531,0.947882354259491,0.908823549747467,0.9263529181480408,0.9323529243469239,0.017639687284827232
ARQ450,450,250,13981,0.9154117703437805,0.9364705681800842,0.9369411468505859,0.9251764416694641,0.9221176505088806,0.9272234916687012,0.008363229222595692
ARQ500,500,250,15521,0.9409411549568176,0.9252941012382507,0.9359999895095825,0.8899999856948853,0.9037647247314453,0.9191999435424805,0.019405895844101906
ARQ550,550,250,17061,0.9223529696464539,0.926588237285614,0.9401176571846008,0.9214117527008057,0.9285882115364075,0.9278118133544921,0.006697663571685553
ARQ600,600,250,18631,0.9392940998077393,0.9241176247596741,0.9137647151947021,0.9194117784500122,0.9068235158920288,0.9206823348999024,0.01095201913267374
ARQ2,2,300,65,0.6294117569923401,0.6243529319763184,0.7599999904632568,0.6294117569923401,0.629058837890625,0.6544470310211181,0.052811309695243835
ARQ4,4,300,129,0.8535293936729431,0.8054117560386658,0.7323529124259949,0.8631764650344849,0.8455294370651245,0.8199999809265137,0.04803125932812691
ARQ8,8,300,257,0.6312941312789917,0.9082353115081787,0.8412941098213196,0.6225882172584534,0.7924705743789673,0.7591764450073242,0.11408820003271103
ARQ16,16,300,513,0.8802353143692017,0.7810588479042053,0.8797646760940552,0.8389411568641663,0.853176474571228,0.8466353416442871,0.03641091659665108
ARQ64,64,300,1989,0.9134117364883423,0.923058807849884,0.8997647166252136,0.7649411559104919,0.9074117541313171,0.8817176818847656,0.058883339166641235
ARQ128,128,300,3977,0.9104706048965454,0.9447059035301208,0.9342352747917175,0.9081176519393921,0.8700000047683716,0.9135058403015137,0.0258230771869421
ARQ256,256,300,7953,0.9608235359191895,0.9340000152587891,0.9401176571846008,0.9451764822006226,0.9557647109031677,0.947176456451416,0.009873662143945694
ARQ300,300,300,9331,0.9608235359191895,0.9485882520675659,0.927647054195404,0.9458823800086975,0.956352949142456,0.9478588104248047,0.011429679580032825
ARQ350,350,300,10871,0.9288235306739807,0.9319999814033508,0.9316470623016357,0.9252941012382507,0.9424706101417542,0.9320470809936523,0.0057411883026361465
ARQ400,400,300,12411,0.9678823351860046,0.9455294013023376,0.9405882358551025,0.9677647352218628,0.9369411468505859,0.9517412185668945,0.013411237858235836
ARQ450,450,300,13981,0.9498823285102844,0.9417647123336792,0.954235315322876,0.9491764903068542,0.941529393196106,0.9473176956176758,0.0049442085437476635
ARQ500,500,300,15521,0.9304705858230591,0.9416470527648926,0.9348235130310059,0.9405882358551025,0.9392940998077393,0.9373646736145019,0.004157853778451681
ARQ550,550,300,17061,0.9328235387802124,0.9401176571846008,0.9147058725357056,0.9418823719024658,0.9629411697387695,0.9384941101074219,0.015555131249129772
ARQ600,600,300,18631,0.9532940983772278,0.9249411821365356,0.9411764740943909,0.9545882344245911,0.9361176490783691,0.9420234680175781,0.011066174134612083
ARQ2,2,350,65,0.734000027179718,0.75352942943573,0.6228235363960266,0.6235294342041016,0.6235294342041016,0.6714823722839356,0.05934109538793564
ARQ4,4,350,129,0.6235294342041016,0.7582352757453918,0.8230588436126709,0.8054117560386658,0.8089411854743958,0.7638352870941162,0.07346790283918381
ARQ8,8,350,257,0.8625882267951965,0.8024705648422241,0.8058823347091675,0.8076470494270325,0.8352941274642944,0.8227764129638672,0.023101119324564934
ARQ16,16,350,513,0.847529411315918,0.8574117422103882,0.8611764907836914,0.8254117369651794,0.8759999871253967,0.8535058975219727,0.01676351949572563
ARQ64,64,350,1989,0.9037647247314453,0.9147058725357056,0.8847059011459351,0.9170588254928589,0.8517646789550781,0.8944000244140625,0.02418757975101471
ARQ128,128,350,3977,0.9321176409721375,0.927294135093689,0.9422352910041809,0.9484705924987793,0.8797646760940552,0.9259764671325683,0.024270620197057724
ARQ256,256,350,7953,0.9628235101699829,0.9655293822288513,0.9300000071525574,0.9332941174507141,0.9364705681800842,0.9456234931945801,0.01530991680920124
ARQ300,300,350,9331,0.9200000166893005,0.9372941255569458,0.9567058682441711,0.9348235130310059,0.9371764659881592,0.9371999740600586,0.011678829789161682
ARQ350,350,350,10871,0.9387058615684509,0.9541176557540894,0.8960000276565552,0.9650588035583496,0.9431764483451843,0.939411735534668,0.023551153019070625
ARQ400,400,350,12411,0.9376470446586609,0.9367058873176575,0.9188235402107239,0.9597647190093994,0.9505882263183594,0.9407058715820312,0.013893116265535355
ARQ450,450,350,13981,0.9510588049888611,0.9521176218986511,0.9384706020355225,0.9234117865562439,0.9521176218986511,0.9434352874755859,0.011264747008681297
ARQ500,500,350,15521,0.9414117932319641,0.945411741733551,0.9117646813392639,0.9124705791473389,0.9516470432281494,0.9325411796569825,0.016993323341012
ARQ550,550,350,17061,0.9578823447227478,0.947882354259491,0.9545882344245911,0.9532940983772278,0.9539999961853027,0.9535293579101562,0.0032321885228157043
ARQ600,600,350,18631,0.945411741733551,0.9407058954238892,0.9312941431999207,0.9377647042274475,0.9268235564231873,0.936400032043457,0.006624087691307068
ARQ2,2,400,65,0.7579591870307922,0.6326530575752258,0.6326530575752258,0.7122448682785034,0.7302041053771973,0.6931428909301758,0.05149293690919876
ARQ4,4,400,129,0.8518367409706116,0.7457143068313599,0.8428571224212646,0.6269387602806091,0.6326530575752258,0.7400000095367432,0.09739188849925995
ARQ8,8,400,257,0.632244884967804,0.7714285850524902,0.7167347073554993,0.8432652950286865,0.8914285898208618,0.7710204124450684,0.09156768023967743
ARQ16,16,400,513,0.8375509977340698,0.8538775444030762,0.8473469614982605,0.8514285683631897,0.8326530456542969,0.8445713996887207,0.008156740106642246
ARQ64,64,400,1989,0.9269387722015381,0.9040816426277161,0.8755102157592773,0.8951020240783691,0.9032652974128723,0.9009796142578125,0.016564790159463882
ARQ128,128,400,3977,0.9477550983428955,0.9130612015724182,0.9093877673149109,0.9534693956375122,0.9555101990699768,0.9358366966247559,0.020289288833737373
ARQ256,256,400,7953,0.9506122469902039,0.9244897961616516,0.940816342830658,0.9665306210517883,0.9383673667907715,0.9441633224487305,0.013955126516520977
ARQ300,300,400,9331,0.9926530718803406,0.9697959423065186,0.9293877482414246,0.9404081702232361,0.9461224675178528,0.9556735038757325,0.02272498980164528
ARQ350,350,400,10871,0.923265278339386,0.9448979496955872,0.9485714435577393,0.9518367052078247,0.9457142949104309,0.9428571701049805,0.010094108060002327
ARQ400,400,400,12411,0.918367326259613,0.9632652997970581,0.9457142949104309,0.9718367457389832,0.9314285516738892,0.9461224555969239,0.01970546320080757
ARQ450,450,400,13981,0.9595918655395508,0.9489796161651611,0.9559183716773987,0.9493877291679382,0.9510204195976257,0.952979564666748,0.004125487525016069
ARQ500,500,400,15521,0.972244918346405,0.9575510025024414,0.9514285922050476,0.945306122303009,0.9497959017753601,0.9552653312683106,0.00935255829244852
ARQ550,550,400,17061,0.9534693956375122,0.9281632900238037,0.931836724281311,0.9416326284408569,0.9481632709503174,0.9406530380249023,0.009542991407215595
ARQ600,600,400,18631,0.9387755393981934,0.9375510215759277,0.9526530504226685,0.9546938538551331,0.9355102181434631,0.9438366889953613,0.008124792017042637
