ARQ,NEURONS,SIZE,WEIGHTS,LOSS1,LOSS2,LOSS3,LOSS4,LOSS5,LOSS_M,LOSS_DP
ARQ4,4,350,129,0.6086539200737945,0.5603842062827868,0.42861794814085347,0.505481585350811,0.5791549015248942,0.5364585122746279,0.06355588827229855
ARQ8,8,350,257,0.34789821989515907,0.4593389170546817,0.39272436843468594,0.400355325677456,0.4080003068233148,0.4016634275770595,0.03560599272895903
ARQ16,16,350,513,0.3301954049712572,0.30914025339815354,0.3144016951067835,0.35692060159312355,0.34110475127768314,0.3303525412694002,0.01746932850042908
ARQ64,64,350,1989,0.14705388823874357,0.12004789518705831,0.13313963146418586,0.14317431014317733,0.4147843569676336,0.19164001640015974,0.11196246790077076
ARQ128,128,350,3977,0.06601361504409653,0.06454009088512479,0.07378049770322366,0.07684290260434724,0.3409109823232861,0.12441761771201568,0.10834499906097045
ARQ256,256,350,7953,0.026314132826805264,0.04582773732234382,0.04345875764519382,0.03676072419653388,0.05605932543826345,0.04168413548582805,0.009873619059074596
ARQ300,300,350,9331,0.03896381625267339,0.05081747156571852,0.05111517735809669,0.045176398821481556,0.04200300600981185,0.045615174001556395,0.004791550438655555
ARQ350,350,350,10871,0.03981639653144297,0.0441772990338166,0.029326886306950895,0.026306766526050702,0.03150256256540316,0.03422598219273286,0.00669945626286383
ARQ400,400,350,12411,0.02636871253144997,0.03162185035190251,0.023393047722889512,0.03283804788026097,0.043543169764343165,0.031552965650169226,0.006912046254455699
ARQ450,450,350,13981,0.028755051870972145,0.0509573242420901,0.021516059423603056,0.04288657544216571,0.025539125453093205,0.03393082728638484,0.011148477882732093
ARQ500,500,350,15521,0.018138892887932304,0.022927356038803543,0.026108721737860194,0.022467398176240362,0.03651682530732778,0.025231838829632834,0.0061868004433267825
ARQ550,550,350,17061,0.020334648372817878,0.04751809560952501,0.06333271018776676,0.03411101677081622,0.048864127440056186,0.04283211967619641,0.014565792462936298
ARQ600,600,350,18631,0.04579284709169824,0.04571155856574789,0.02767946041425074,0.05168968483280295,0.020078257996696904,0.038190361780239344,0.012125388718438029
ARQ2,2,400,65,0.5545897036790848,0.6223677268624306,0.6725703275203705,0.4569159251451492,0.6361750620603561,0.5885237490534783,0.07609471540989021
ARQ4,4,400,129,0.5277985438704491,0.5220309081673622,0.40452217355370523,0.6522826844453812,0.5278361320495606,0.5268940884172917,0.07838691417486904
ARQ8,8,400,257,0.5879547622799873,0.3707510384917259,0.41068962469697,0.32038622416555884,0.37861752316355707,0.4136798345595598,0.09182225954483385
ARQ16,16,400,513,0.3155327136814594,0.30104610390961173,0.3790903237462044,0.26729866839945315,0.31657873556017874,0.3159093090593815,0.03626662329323752
ARQ64,64,400,1989,0.09921911327634007,0.13591178379952906,0.13748755730688572,0.10535075016785413,0.1319921428267844,0.12199226947547867,0.016305895247879863
ARQ128,128,400,3977,0.056480276835645785,0.041492773500503975,0.05139082050998695,0.0332507449525292,0.05675229381537065,0.04787338192280731,0.009163184669692521
ARQ256,256,400,7953,0.041385907720869,0.03331516863387151,0.017765102548855792,0.025745538072915224,0.006764048986860871,0.024995153192674483,0.012025717120315095
ARQ300,300,400,9331,0.02319229494949468,0.012586155768440221,0.020817513384172343,0.026674175841690156,0.023382628438994288,0.021330553676558336,0.004753085195087108
ARQ350,350,400,10871,0.004335229093044148,0.015919268421203014,0.019239398273093684,0.005427355784813698,0.003138148896960047,0.009611880093822918,0.0066292494128747945
ARQ400,400,400,12411,0.014234409492710256,0.017178919244470306,0.0011353582913943682,0.007211909754605585,0.031188694115517137,0.014189858179739532,0.010168663880749468
ARQ450,450,400,13981,0.001644050073582548,0.006428620629139914,0.013405246055663156,0.010048493910981051,0.016642099958644394,0.009633702125602214,0.005246357276036292
ARQ500,500,400,15521,0.022933453608784474,0.01795916004855826,0.025145804914136535,0.024545557415112853,0.013983080382076877,0.0209134112737338,0.004288200068195481
ARQ550,550,400,17061,0.03131899690168211,0.016284948159300257,0.015227382556622615,0.008331840743348948,0.016140392939705636,0.017460712260131912,0.0075299638016318475
ARQ600,600,400,18631,0.013266183285522856,0.011928895995506537,0.012013672368193512,0.01369415005279734,0.01922656665745308,0.014025893671894663,0.0026900054658879798
