ARQ,NEURONS,SIZE,WEIGHTS,ACC1,ACC2,ACC3,ACC4,ACC5,ACC_M,ACC_DP
ARQ2,2,8082,23,0.8457711338996887,0.9203316569328308,0.5877943634986877,0.6067661643028259,0.6492537260055542,0.7219834327697754,0.13508275151252747
ARQ2,2,8352,23,0.5314759612083435,0.8157877326011658,0.9077612161636353,0.7243117690086365,0.7423217296600342,0.744331693649292,0.12452113628387451
ARQ2,2,8622,23,0.46102818846702576,0.906732976436615,0.597711443901062,0.6406633257865906,0.5966832637786865,0.6405638217926025,0.14617858827114105
ARQ2,2,8892,23,0.767429530620575,0.8526036739349365,0.8502487540245056,0.8622221946716309,0.5940630435943604,0.7853134632110595,0.10154415667057037
ARQ2,2,9162,23,0.8775787949562073,0.8955555558204651,0.7600995302200317,0.5929684638977051,0.8517413139343262,0.7955887317657471,0.11151977628469467
ARQ2,2,9432,23,0.8371807336807251,0.5963847637176514,0.5508789420127869,0.5970149040222168,0.8914427757263184,0.6945804119110107,0.1406422108411789
ARQ2,2,9711,23,0.6716749668121338,0.597910463809967,0.8277943730354309,0.9818573594093323,0.6661028265953064,0.7490679740905761,0.13864359259605408
ARQ2,2,9981,23,0.9040464162826538,0.5970149040222168,0.5970149040222168,0.6818574070930481,0.5923383235931396,0.6744544029235839,0.1195860356092453
ARQ2,2,10251,23,0.7197346687316895,0.7244444489479065,0.8259369730949402,0.5970149040222168,0.49084576964378357,0.6715953350067139,0.11590030789375305
ARQ2,2,10521,23,0.934660017490387,0.7576451301574707,0.851177453994751,0.5947927236557007,0.5970149040222168,0.7470580101013183,0.13553236424922943
ARQ2,2,10791,23,0.7880597114562988,0.5947263836860657,0.5970149040222168,0.5964842438697815,0.5970149040222168,0.634660005569458,0.07670444995164871
ARQ4,4,261,45,0.6252073049545288,0.4063018262386322,0.4361525774002075,0.5621890425682068,0.6616915464401245,0.5383084297180176,0.10119946300983429
ARQ4,4,531,45,0.5538972020149231,0.6650083065032959,0.5970149040222168,0.6169154047966003,0.2852404713630676,0.5436152458190918,0.13403280079364777
ARQ4,4,801,45,0.4112769365310669,0.5970149040222168,0.4029850661754608,0.5323383212089539,0.4527363181114197,0.47927031517028806,0.07460106164216995
ARQ4,4,1071,45,0.6029187440872192,0.6099834442138672,0.5720066428184509,0.9642454385757446,0.6633167266845703,0.6824941635131836,0.14390908181667328
ARQ4,4,1332,45,0.9511111378669739,0.9273631572723389,0.5486235618591309,0.5164510607719421,0.616384744644165,0.7119867324829101,0.1884828507900238
ARQ4,4,1602,45,0.9445770978927612,0.902487576007843,0.6376119256019592,0.6336318254470825,0.5970149040222168,0.7430646896362305,0.14862656593322754
ARQ4,4,1872,45,0.7969817519187927,0.6227529048919678,0.4820563793182373,0.7831840515136719,0.4870315194129944,0.6344013214111328,0.13684387505054474
ARQ4,4,2142,45,0.5348590612411499,0.5067330002784729,0.5982089638710022,0.7197678089141846,0.8306467533111572,0.6380431175231933,0.12103813141584396
ARQ4,4,2412,45,0.9977777600288391,0.6639801263809204,0.9040132761001587,0.7149585485458374,0.6497181057929993,0.786089563369751,0.13948863744735718
ARQ4,4,2682,45,0.7191376686096191,0.6212603449821472,0.80232173204422,0.9222885370254517,0.7993034720420837,0.7728623390197754,0.09976440668106079
ARQ4,4,2952,45,0.9877943396568298,0.8922387957572937,0.7429519295692444,0.6039137840270996,0.5970149040222168,0.7647827625274658,0.15522928535938263
ARQ4,4,3222,45,0.827761173248291,0.8100497722625732,0.8288556933403015,0.8242454528808594,0.8320066332817078,0.8245837211608886,0.007678485009819269
ARQ4,4,3492,45,0.8958209156990051,0.6918739676475525,0.7408291697502136,0.7935323119163513,0.937446117401123,0.811900520324707,0.09230301529169083
ARQ4,4,3762,45,0.7454726099967957,0.9816915392875671,0.7956882119178772,0.5666335225105286,0.8820563554763794,0.7943084716796875,0.1393088847398758
ARQ4,4,4032,45,0.9750248789787292,0.6250414848327637,0.846600353717804,0.9422222375869751,0.6263349652290344,0.8030447959899902,0.15083511173725128
ARQ4,4,4311,45,0.8572471141815186,0.9300829172134399,0.6554560661315918,0.9364842176437378,0.7391707897186279,0.8236883163452149,0.1101037934422493
ARQ4,4,4581,45,0.6938308477401733,0.8667993545532227,0.6294859051704407,0.9032503962516785,0.8707794547080994,0.7928292274475097,0.10974732041358948
ARQ4,4,4851,45,0.5731011629104614,0.8294858932495117,0.9753233790397644,0.9964842200279236,0.9442785978317261,0.8637346267700196,0.15633465349674225
ARQ4,4,5121,45,0.6840795874595642,0.9971144199371338,0.7033167481422424,0.8562852144241333,0.8594692945480347,0.8200531005859375,0.11518096923828125
ARQ4,4,5391,45,0.9296849370002747,0.7030513882637024,0.8499502539634705,0.9553565382957458,0.5790050029754639,0.8034095764160156,0.14256826043128967
ARQ4,4,5661,45,0.7265671491622925,0.8976782560348511,0.7840796113014221,0.974195659160614,0.8801658153533936,0.8525373458862304,0.08735758066177368
ARQ4,4,5931,45,0.6992039680480957,0.583615243434906,0.9660696387290955,0.9650083184242249,0.9526036381721497,0.8333002090454101,0.16095492243766785
ARQ4,4,6201,45,0.5779104232788086,0.9928358197212219,0.8084245324134827,0.7685571908950806,0.8386401534080505,0.7972736358642578,0.13343533873558044
ARQ4,4,6471,45,0.811741292476654,0.8129353523254395,0.9553233981132507,0.9515091180801392,0.6450746059417725,0.8353168487548828,0.11414995789527893
ARQ4,4,6741,45,0.9225207567214966,0.9723051190376282,0.9008623361587524,0.6089552044868469,0.7969154119491577,0.8403117179870605,0.12903955578804016
ARQ4,4,7002,45,0.8655058145523071,0.904610276222229,0.9195356369018555,0.8056384921073914,0.9905804395675659,0.8971741676330567,0.06109292432665825
ARQ4,4,7272,45,0.4765837490558624,0.6025539040565491,0.762620210647583,0.5970149040222168,0.6475290060043335,0.6172603607177735,0.09215393662452698
ARQ4,4,7542,45,0.6312106251716614,0.8880928754806519,0.9614261984825134,0.8541293740272522,0.8834494352340698,0.8436616897583008,0.11195597052574158
ARQ4,4,7812,45,0.8918076157569885,0.7459701299667358,0.6667330265045166,0.7034825682640076,0.9130679965019226,0.784212303161621,0.09996166080236435
ARQ4,4,8082,45,0.8573797941207886,0.962786078453064,0.8258042931556702,0.7962852120399475,0.8312769532203674,0.8547064781188964,0.057420674711465836
ARQ4,4,8352,45,0.7617910504341125,0.9295522570610046,0.895157516002655,0.5977445840835571,0.9550912380218506,0.8278673171997071,0.13294830918312073
ARQ4,4,8622,45,0.7948921918869019,0.8326699733734131,0.9292868971824646,0.8355224132537842,0.883615255355835,0.8551973342895508,0.04653630033135414
ARQ4,4,8892,45,0.7566832304000854,0.7183416485786438,0.7934328317642212,0.5611940026283264,0.7714427709579468,0.7202189445495606,0.0831940546631813
ARQ4,4,9162,45,0.9112437963485718,0.5970149040222168,0.7843781113624573,0.7146931886672974,0.699999988079071,0.7414659976959228,0.10389252752065659
ARQ4,4,9432,45,0.7122387886047363,0.9332338571548462,0.7052736282348633,0.7866998314857483,0.8163847327232361,0.7907661437988281,0.08300050348043442
ARQ4,4,9711,45,0.9780431389808655,0.8767164349555969,0.8372802734375,0.885936975479126,0.8415257334709167,0.8839005470275879,0.05076940357685089
ARQ4,4,9981,45,0.6420232057571411,0.8769153952598572,0.9617910385131836,0.6582421064376831,0.5888888835906982,0.7455721378326416,0.1462191641330719
ARQ4,4,10251,45,0.9306135773658752,0.9214925169944763,0.641791045665741,0.5631177425384521,0.823051393032074,0.7760132789611817,0.14874014258384705
ARQ4,4,10521,45,0.8926368355751038,0.8953565359115601,0.9495190978050232,0.8601658344268799,0.8255389928817749,0.8846434593200684,0.04118253290653229
